appid,name,release_date,developer,genres,price
776890,Clicker: Mining Simulator,2018-01-18,Zloy Krot Studio,Casual;Indie;Simulation,0.79
776920,3DCoat Modding Tool,2018-02-27,Pilgway,Animation & Modeling;Design & Illustration,23.79
776960,Sos i Pie Sos,2018-01-16,Easy game,Action;Adventure;Casual;Indie,0.79
776970,Scary new year,2018-01-25,SimplexGameStudio,Violent;Gore;Action;Adventure;Casual,10.29
777000,FreeFlight,2018-04-02,aptk,Casual;Indie;Simulation;Early Access,1.69
777020,Mumps,2018-01-22,MrSandman,Casual;Indie,0.79
777040,Criminal Bundle,2018-02-13,Eloquence entertainment,Violent;Action;Indie,4.79
777050,TOXIC PLUMBING,2018-01-13,IndieLip;Dmitriy Uvarov,Adventure;Casual;Indie,2.89
777090,Assembly Required,2018-12-17,MUTT Studio,Indie;Simulation;Strategy,11.39
777100,Werewolf Life,2018-01-14,IndieLip,Action;Adventure;Casual;Indie;Simulation,2.89
777130,Blush Blush,2019-04-04,Sad Panda Studios,Casual;Free to Play;Indie;Simulation;Early Access,0.0
777140,MEGAMiX,2018-10-05,Beatsie Boys,Free to Play;Indie,0.0
777150,Adventure Land - The Code MMORPG,2019-01-28,Kaan Soral,Indie;Massively Multiplayer;RPG;Simulation;Early Access,12.49
777160,Forgotten Places: Regained Castle,2018-01-25,Sungift Games,Adventure;Casual;Indie,3.99
777200,KOEWOTAYORINI SP / 声之寄托SP,2018-02-13,あみそ組,Adventure;Indie;RPG,1.69
777220,审判者 The Inquisitor,2018-01-18,invwindy,Indie;RPG;Strategy,0.79
777240,Tren0,2018-02-22,Bubble,Adventure;Casual;Indie;RPG,2.09
777250,The Tavern of Magic,2018-09-07,Gnamics Ltd.,Action;Adventure;Indie;Massively Multiplayer;RPG;Early Access,15.49
777270,Thirsty Bubble,2018-02-06,Tero Lunkka;BlackThug,Adventure;Casual;Indie,0.79
777310,Battle Of Keys,2018-03-21,Tero Lunkka,Action;Adventure;Indie,0.79
777340,Animals Memory: Underwater Kingdom,2018-01-22,Laush Dmitriy Sergeevich,Casual;Indie,0.79
777350,Maze Walker,2018-01-15,Daniel Rychlý,Adventure;Casual;Indie;Strategy,1.69
777360,HorD: High or Die,2018-02-19,Flowmasters,Action;Casual;Indie;Early Access,1.69
777380,Fleets of Ascendancy,2018-04-06,desaccord art,Indie;Strategy,3.99
777400,Ultimate Spider Hero,2018-01-26,For Kids,Action;Casual;Indie,1.69
777420,Quests Unlimited,2018-02-13,Oxrock Studio,Adventure;Casual;Indie;RPG;Simulation;Early Access,3.99
777430,Virtual Boxing League,2018-03-15,Spellbook,Simulation;Sports;Early Access,15.49
777530,Salsa-Virtual,2018-11-09,Dance-Virtual,Casual;Indie;Simulation;Sports;Early Access,15.49
777540,Entertainment Hero,2018-01-16,Windzen,Action,1.69
777550,King Battle,2018-01-29,Qian Light  Network Technology,Action;Massively Multiplayer;RPG,7.19
777560,INVISIBLE,2018-01-26,Tsukinowa App.,Action;Indie,0.0
777580,Champ Against Chumps Upgrade Edition,2018-04-20,MisterTtocS,Indie,1.69
777590,众生,2018-02-28,边境游戏工作室,Casual;Indie;RPG;Simulation;Strategy;Early Access,11.39
777610,DrummingVR,2018-02-05,James,Indie;Simulation;Early Access,2.09
777620,Little fight,2018-02-20,FunnyNetWork,Strategy,2.89
777640,Lightform,2018-02-19,Wonderbox Games,Adventure;Indie,2.89
777650,Yet Another Research Dog,2018-02-02,Dawntrail Entertainment,Casual;RPG;Simulation;Strategy,1.69
777660,Spacepowers,2018-02-15,Wonderbox Games,Action,2.89
777730,Entropy 2120,2018-05-18,Filippo Donelli,Action;Indie,9.29
777760,Charlie II,2018-02-19,Mike Wiering,Action;Adventure;Casual;Indie,9.29
777770,WAR PARTY,2019-03-28,Warcave;Crazy Monkey Studios,Strategy,19.99
777790,Final Directive,2018-02-01,Lazy Monday Games,Action;Adventure;Indie;Strategy,1.69
777820,The Quest for the BIG KEY,2018-05-15,hOSHI,Action;Adventure;Casual;Indie,2.09
777850,Cannon Crew,2018-02-01,WoksOnStudios,Casual;Indie;Strategy;Early Access,4.79
777860,Jambo,2018-01-24,Polina Medyanik,Casual;Indie,0.79
777870,While I Sleep I am Debug,2018-02-27,Joyjoymoto,Adventure;Indie,5.19
777880,Fluffy Horde,2018-11-07,Turtle Juice,Action;Indie;Strategy,6.0
777900,The Departure,2018-01-29,FailoutGames;DanLamb47,Indie;Simulation;Strategy,0.79
778000,The SOL Device,2018-07-08,Straitlace Studios,Adventure;Casual;Indie;Strategy,3.99
778030,Block Heads: Instakill,2018-08-14,Madar Games,Action,0.0
778050,Revenge of the Headless,2018-04-03,Sloth Studio,Action;Adventure;Casual;Indie,2.89
778080,40 Winks,2018-10-22,Eurocom,Action;Adventure,10.29
778110,Bladeline VR,2018-11-12,AIXLAB,Action;Indie,9.29
778120,Hyperbolic Ignition,2018-02-12,Heartship Games,Action;Indie;Simulation,7.19
778150,Crossroad,2018-02-14,kalanhow,Adventure;Casual;Indie,6.19
778230,Mighty Gemstones,2018-02-01,Fabio Cunha,Casual;Indie;Simulation;Strategy,1.69
778240,STAR SOD,2018-03-30,Mass Games,Violent;Gore;Action;Adventure;Indie,1.69
778250,Battle of Kings VR,2018-02-01,Battle of Kings Team;Wenkly Studio Sp. z o.o.,Indie;Simulation;Strategy;Early Access,7.19
778260,The Scent of Summer,2018-01-23,aimino,Adventure;Free to Play,0.0
778270,Tombo Breaker VR,2018-02-27,CentVire,Action;Adventure,7.19
778330,Squirm,2018-03-23,Alex Carpenter,Adventure;Indie,1.69
778340,Animals Memory: Dogs,2018-01-16,Laush Dmitriy Sergeevich,Casual;Indie,0.79
778360,Love or Loved - A Bullet For My Valentine,2018-02-08,GamerzDan,Violent;Action;Adventure;Casual;Indie;RPG;Strategy,3.99
778390,Corpse Party: Book of Shadows,2018-10-29,MAGES. Inc.;5pb.,Adventure,12.99
778400,Corpse Party: Sweet Sachiko's Hysteric Birthday Bash,2019-04-10,MAGES. Inc.;5pb.,Adventure,14.99
778410,Dead Ground,2018-02-14,ShotX Studio,Action;Indie;RPG;Strategy,7.19
778420,JAILBREAK,2018-01-18,IndieLip,Adventure;Casual;Indie;Simulation,2.89
778450,Christmas Mission,2018-01-17,IndieLip,Adventure;Casual;Indie;Simulation,3.99
778460,The Communist Dogifesto,2018-01-31,Joshua Giles,Action;Indie,5.79
778470,Crystals and Curses,2018-03-30,Leapdoctor Games,Adventure;Casual;Indie;Strategy,5.19
778540,Big Blue - Memory,2018-03-08,Studio RO,Action;Adventure;Indie,1.69
778550,Nazi Elimination,2018-01-17,ReverseGames,Violent;Action;Casual,4.79
778570,Bustories,2018-04-19,Nikita P.,Adventure;Casual;Indie;Simulation,2.99
778580,Trinity,2018-09-12,Maelstrom Rabbit,Action;Adventure;Indie,3.99
778590,Mountain Troll,2018-01-22,IndieLip,Adventure;Casual;Indie;Simulation,2.89
778610,Foto Flash,2018-02-01,Studio Gamaii,Sexual Content;Nudity;Adventure;Indie,2.09
778640,Super Bit Adventure: Paragons of Life,2018-02-27,ZiomatrixX,Action;Adventure;Indie,2.09
778650,Volcano Tower,2019-02-16,UglyCake Games,Action;Casual;Indie,2.09
778700,Amorous,2018-04-13,Team Amorous,Sexual Content;Free to Play;Indie;Simulation,0.0
778710,Tunescape,2018-01-23,Tunescape LLC,Casual;Indie;Early Access,7.19
778760,The Agency: Chapter 2,2018-03-08,Sapphire Dragon Productions,Adventure;Casual;Simulation,3.99
778770,Ladybird Reflect,2018-04-18,Displacement Studios,Casual;Indie,1.69
778800,HYBRIS - Pulse of Ruin,2018-06-14,Lucien Krebs,RPG,3.99
778810,Soul for two,2018-01-26,GefestGames,Adventure;Indie;RPG,0.79
778830,Knights of Hearts,2018-02-13,OnBlind,Adventure;Indie,0.79
778840,Armored Evolution,2019-02-01,Burst2Flame Entertainment,Action;Casual;Indie;RPG,7.19
778850,Please close the doors,2018-01-29,Koyotis Studio,Indie,3.99
778860,Animals Memory: Insect,2018-01-26,Laush Dmitriy Sergeevich,Casual;Indie,0.79
778870,KOMMERSANT,2019-04-25,EvilCharm Games,Action;Indie;Racing,3.99
778900,Magical Star Pillars,2018-04-27,Toolkitz Games,Action;Adventure;Casual;Indie,2.89
778910,CRASHBOT,2018-02-14,Freshtrax,Action;Adventure;Indie,2.09
778930,Property,2018-02-02,Kimi Karri,Violent;Action;Indie,0.79
779050,A tractor,2018-08-15,Games for May,Casual;Indie;Massively Multiplayer;Strategy;Early Access,0.0
779060,Cyborg Invasion Shooter 2: Battle Of Earth,2018-02-28,Tero Lunkka,Action;Indie,1.69
779070,Steel Knight 1513,2018-04-26,Tridente Studio,Action;Adventure;Indie,3.99
779090,Umfend,2018-10-30,AIHASTO,Adventure;Indie,3.99
779100,Daemonical,2018-08-15,Fearem,Action;Indie;Early Access,10.99
779110,Harsh,2018-01-25,Harsh Reality Productions LLC,RPG;Early Access,7.19
779130,Virtual Fighting Championship (VFC),2018-09-21,L&L Studio;Yang.L,Action;Indie;Simulation;Sports;Early Access,14.99
779140,Outrealm,2018-02-05,Rainbow Street Studios,Action;Indie;RPG,4.79
779150,Shadow of Something,2018-01-31,Fun Ghost's Haunted Fun Factory LLC,Violent;Action;Simulation,2.09
779160,Realshot,2018-01-24,"CSIS (CSI Studio Co.,Ltd.)",Action;Early Access,7.19
779190,Poultry Panic,2018-01-17,Virtual Top,Action;Casual;Indie;Strategy,3.99
779220,LOA : Me And Angel,2018-01-25,"Dayplay Co.,Ltd",Casual;Indie;RPG,2.89
779240,Conquer,2018-02-21,Wan Studio,Action;Adventure;Indie,7.19
779250,Paradox Wrench,2018-01-16,David Mulder,Action;Indie,2.09
779300,Battle of Kings,2018-08-23,Battle of Kings Team;Wenkly Studio Sp. z o.o.,Indie;Simulation;Strategy;Early Access,5.19
779310,Alien Bubble Destroyer,2018-12-20,Dexion Games,Casual;Indie,0.79
779320,Asura Valley,2018-01-24,lvkeai,Adventure;Indie;RPG;Strategy,1.69
779330,Ninja Tycoon,2018-02-26,Endless Loop Studios,Indie;Simulation;Strategy,3.99
779360,Instant Death,2018-01-22,Tayfun Zeytun,Action;Casual;Indie,4.79
779390,Run Dorothy Run,2018-03-13,Virtro Entertainment,Casual;Indie,5.79
779410,Outworld Battlegrounds,2018-11-26,HitGrab Game Labs,Action;Indie;Early Access,0.0
779420,#WarGames,2018-03-14,Eko,Adventure;Indie,2.09
779430,Full Ace Tennis Simulator,2018-02-28,Galactic Gaming Guild,Simulation;Sports,19.49
779550,The Rising of the Rose Ocelot,2018-02-02,Jakob Hild,Adventure;Casual;RPG,1.69
779560,公主的逃脱日常,2018-03-07,Pioneer,Action;Adventure;Casual;Indie;RPG,0.0
779570,Roulette Simulator,2018-01-19,JDRumble,Casual;Indie;Simulation;Strategy,1.69
779580,Fat Foods,2018-01-22,Team 21 Studio,Action;Casual;Indie;Early Access,3.99
779590,Scavenger SV-4,2018-01-31,Deric Ruhl,Action;Adventure;Indie;Simulation,11.39
779620,Empty Town,2018-06-04,Wanin International,Violent;Gore;Action;Adventure,10.99
779640,妄想症：Deliver Me,2018-08-09,属音制作组,Adventure;Indie;Simulation,1.69
779650,Ready Player One: OASIS beta,2018-04-16,Directive Games Limited,Action;Adventure;Free to Play,0.0
779700,In Between Games,2018-01-26,Alexandress,Action;Adventure;Casual;Indie,1.69
779730,Foosball VR,2018-11-09,Coduar,Indie;Simulation;Sports,13.49
779760,Burak Bahar's Unseen Anchor,2018-04-02,Yüksekolan,Casual;Indie;Strategy,0.79
779780,R Academy,2018-02-05,R Academy,Adventure;Casual;Indie,4.79
779790,cell,2018-02-19,森林纵火犯,Action;Casual;Indie,0.0
779800,Dangerous Level,2018-01-30,Hardcore__Games,Adventure;Indie,0.79
779840,Forgotten Sound 1: Revelation,2018-01-18,RSK Entertainment,Adventure,7.19
779850,TheSecretGame2,2019-03-04,Lasse Niermann,Adventure;Indie,0.79
779870,Flatwaters: The Curse of Echita,2018-06-28,Lunarhellgames,Action;Indie;Simulation,5.79
779960,Button Music,2018-05-03,IDALGAME,Indie;Simulation;Audio Production;Early Access,1.69
779990,Space Between Worlds,2018-07-30,4H StudioLab,Casual;Free to Play;Indie,0.0
780000,Critical Mess,2018-01-24,DK VIP Lounge,Action;Indie;Simulation,2.89
780080,Bikour!,2018-01-22,The Most,Action;Casual;Indie;Racing;Simulation;Sports;Strategy,0.79
780100,ClearMem :: Free Up Your RAM,2018-07-11,"StartupTim, LLC;Tim Sullivan",Utilities,7.19
780120,Car Crash Couch Party,2018-01-31,Fogbound,Casual;Free to Play;Indie;Racing;Sports,0.0
780160,All Stars Racing Cup,2018-02-01,Ink Syntax,Casual;Racing;Early Access,0.79
780210,Freeways,2018-02-06,Captain Games,Indie;Simulation,2.89
780220,Gump,2018-01-27,Ursine,Indie,0.0
780230,Missing Road,2018-01-31,Willie Li,Casual,2.89
780260,Stranded Alone,2018-01-23,Tanny Tran,Action;Casual;Indie;Strategy,2.09
780280,Summer Funland,2018-02-01,Monad Rock,Casual;Indie;Simulation;Sports,14.99
780320,Snow White Solitaire. Legacy of Dwarves,2018-04-20,DigiMight,Adventure;Casual;Indie,5.79
780330,Defend the planet,2018-01-26,Dexion Games,Casual;Indie;Strategy,0.79
780350,Unruly Heroes,2019-01-23,Magic Design Studios,Action;Adventure,17.99
780360,Psychedelic platformer,2018-01-26,Dexion Games,Casual;Indie,0.79
780380,Tank Game,2018-02-02,Dexion Games,Casual;Indie;Strategy,0.79
780390,Space Bob vs. The Replicons,2018-09-28,Intravenous Software,Action;Adventure;Casual;Indie;RPG,14.99
780410,Mini Gold Coop,2018-02-01,Dexion Games,Casual;Indie;Strategy,0.79
780440,Circle pong,2018-01-31,Dexion Games,Casual;Indie;Strategy,0.79
780500,Suzy Cube,2018-06-19,NorthernBytes Software,Adventure;Indie,5.79
780520,Technolites: Episode 1,2018-10-31,ZUGALU ENTERTAINMENT,Action;Adventure;Casual;Indie;Strategy,5.79
780570,AI Anomaly,2018-01-31,Julian Henley,Action;Adventure;Casual,1.69
780580,Lost in the Dungeon,2018-03-12,Eggon Srl,Adventure;Casual;Indie;RPG;Strategy,4.79
780630,The Painter's Apprentice,2018-05-31,Luminosity Mobile,Action;Casual;Indie,7.19
780690,University Tycoon: 2019,2018-07-31,Dyrnwyn Games,Casual;Indie;Simulation;Strategy;Early Access,15.49
780710,TURRET SYNDROME VR,2018-01-25,Genesz,Action;Indie;Strategy;Early Access,5.79
780740,Silent Footsteps,2018-07-25,Frostlind Games,Adventure,9.29
780750,Snake Classic,2018-02-05,Jam,Casual;Indie,0.79
780760,Lots of Balls,2018-02-26,Paddle Team,Action;Indie,2.09
780800,Ball laB,2018-03-08,Viktor Yurchuk,Indie,2.09
780840,Kuchisake Onna - 口裂け女,2018-10-09,George Constantinou,Adventure;Indie,2.49
780850,Recreational Dreaming,2018-01-31,Donald Dunbar;Ryan Donaldson,Casual;Indie,4.79
780970,Food Dream Factory 美食梦工厂：研发美食开心制作糖果模拟经营养成,2018-10-15,Food dream factory,Casual;Indie;Simulation;Strategy;Early Access,2.89
781000,Shp Space,2018-02-06,The Idea Software;Fürst,Action;Adventure;Casual;Indie;Simulation,0.99
781030,DK Online,2019-03-05,Masangsoft,Action;Free to Play;Massively Multiplayer;RPG,0.0
781040,Vinhomes Metropolis VR Interior,2018-07-20,Holomia,Simulation,0.0
781050,Evie,2018-02-15,Chilla's Art,Adventure;Casual;Indie,2.09
781100,Winner Winner Chicken Dinner!,2018-01-22,CSM,Casual;Indie,0.79
781110,Later On,2018-01-26,Penumbra Games,Violent;Gore;Adventure;Indie,1.69
781130,Creatura,2018-10-29,Koksny.com,Casual;Indie;Simulation;Strategy;Early Access,8.29
781220,Drakkhen,2018-02-08,Infogrames,Adventure;RPG,3.99
781230,Bubble Ghost,2018-02-08,Infogrames;Ere Informatique,Action;Indie,3.99
781240,Mystical,2018-02-08,Infogrames,Action,3.99
781250,Eternam,2018-02-08,Infogrames,Action;Adventure,5.19
781260,Marco Polo,2018-02-08,Infogrames,Action;Adventure;Simulation;Strategy,5.19
781270,Chaos Control,2018-02-08,Infogrames,Action;Adventure,5.19
781280,Time Gate: Knight's Chase,2018-02-08,Infogrames,Action;Adventure;RPG,5.19
781290,Hostage: Rescue Mission,2018-02-08,Infogrames,Action;Strategy,3.99
781310,Alpha/Omega: The Christian RPG,2018-05-10,BUD Games,RPG,0.79
781320,Guns and Notes,2018-01-26,VR Factory,Action;Casual;Indie,7.19
781380,SOS Atlas,2018-07-11,Third Gate Studios,Violent;Action;Indie;Early Access,7.19
781440,"OH MY GOD, LOOK AT THIS KNIGHT",2018-02-20,Foxoft,Action;Adventure;Free to Play;Indie,0.0
781480,Tech Support: Error Unknown,2019-02-27,Dragon Slumber,Adventure;Casual;Indie;Simulation,8.99
781490,Lonely Trip,2018-02-05,One Yuan Games,Casual;Indie,2.89
781500,Candy Snake Master,2018-01-31,BD Studio Games,Action;Casual;Indie,5.19
781520,Polyventure,2018-01-28,Eternity Studios,Action;Adventure;Casual;Indie;Simulation;Strategy,3.99
781560,Runner,2018-02-23,Clawed Paw,Action;Adventure;Indie,0.79
781590,三国游侠志,2018-02-02,Flying Star Games,Adventure;RPG;Strategy,4.79
781610,Night Fly,2018-01-24,ARGames,Adventure;Indie,0.79
781630,Iffy Institute,2019-02-01,Iffy Labs,Action;Casual;Indie;Strategy,4.79
781640,Run Jump Fail,2018-05-02,Luke O'Connor,Action;Casual;Indie,5.19
781650,Endlessness,2018-01-23,FurGoldGames,Indie;Racing;Simulation,0.79
781660,Space Rocket,2018-02-07,RewindApp,Casual;Indie,0.79
781670,The Directed,2018-03-07,Magnolia Art,Casual;Free to Play;Indie,0.0
781680,In Darkness,2019-03-18,ocasocreations,Indie,11.39
781700,Guinea-Pig,2018-01-23,IndieLip,Adventure;Casual;Indie;Simulation,2.89
781760,Trivia Vault: Health Trivia Deluxe,2018-01-23,Ripknot Systems,Casual;Indie;Simulation;Strategy,14.99
781780,Behind Walls,2018-05-03,AnderShi,Adventure;Indie;Simulation,0.79
781800,Walhall,2018-01-26,TheDreik;Xeneder,Action;Indie,0.79
781810,Oik 4,2018-06-17,Crew Lab,Casual;Indie,0.79
781820,Oik Memory 2,2018-05-31,Crew Lab,Casual;Indie,0.79
781860,Stick Adventures: Wizard Madness: Chapter 1,2018-01-28,Renegade Games,Action;Adventure;Casual;Indie,2.09
781880,"Object ""Cleaning""",2018-02-01,Primitive Studio,Violent;Gore;Action;Adventure;Indie;Strategy,0.79
781890,Darkness Restricted,2018-02-27,Remi George,Action;Casual;Indie;Simulation;Strategy,1.69
781930,Count Dookie Fart,2018-03-05,Yak Studios LLC,Casual;Indie,0.79
781950,Galactic Delivery,2018-03-23,Warp Path;Yak Studios LLC,Casual;Indie,1.69
781990,Wequer,2019-04-23,Ben Allen;Miroko,Free to Play;Indie;Strategy,0.0
782020,Endless Crusade,2018-05-03,"Beijing Omnicity Technology Co., Ltd.",Action;Adventure;Indie;RPG;Early Access,3.99
782050,Frio3 - Parting and Meeting,2019-02-03,zoocros,Adventure;Indie;Strategy,2.89
782080,Unity of Four Elements,2018-02-10,alexeibelih,Action;Adventure;Casual;Indie,0.79
782100,#CuteSnake,2018-03-15,Sunrise9,Casual;Indie;Simulation,0.79
782120,Super Gravity Ball,2018-02-01,Upside Down Bird,Action;Indie,7.19
782130,Wer weiß denn sowas? - Das Spiel,2018-10-18,Lost the Game Studios,Casual;Indie,27.79
782140,Re-Legion,2019-01-31,Ice Code Games,Indie;Strategy,15.99
782160,Raptainment,2018-04-18,IzmirRecht,Violent;Gore;Casual;Indie;RPG;Simulation;Early Access,10.29
782180,The way to defeat the Archfiend / 打倒魔王的方法,2018-07-26,nitopu,Adventure;Casual;Indie;RPG,1.69
782190,The Seven Districts of Sin: The Tail Makes the Fox - Episode 1,2018-02-08,Reine Works,Casual;Simulation,7.19
782210,Arc Surfer,2018-04-30,Pixel Fyzz,Action;Indie;Racing;Sports;Early Access,9.29
782280,Beer!,2018-02-14,Crystal Shard,Casual;Indie,1.69
782300,Unstoppable Hamster,2018-01-24,IndieLip,Adventure;Casual;Indie;Simulation,2.89
782320,Tinja,2018-02-23,WhiteNutGames,Indie,0.79
782340,Lake of Voices,2018-08-28,GB Patch Games,Casual;Free to Play;Indie,0.0
782380,Mirage of Dragon,2018-01-26,ArkHouse,Action;Adventure;Indie,3.99
782410,Metropolis,2018-03-28,Studio by the Bay,Simulation;Strategy,15.99
782450,Fleazer,2018-02-14,Namo,Action;Adventure;Casual;Indie,2.89
782460,Tank Slam,2018-11-27,Go All Games,Action;Casual;Indie,2.09
782510,Draft Day Sports: Pro Football 2018,2018-01-31,Wolverine Studios,Indie;Simulation;Sports,11.39
782570,Endless Road,2018-09-10,掌烛文化,Adventure;Indie;RPG;Strategy,7.99
782610,Tank 51,2018-01-25,Daimen Gaming,Action;Adventure;Casual;Indie,0.79
782630,Twisted Sails,2018-03-26,25% Games,Action;Casual;Free to Play;Indie,0.0
782650,DRONES AND RUINS,2018-05-22,Threaded Pixel Studios,Action;Adventure;Indie,11.39
782660,Armada: Modern Tanks,2018-02-26,Extreme Developers,Action;Free to Play;Massively Multiplayer;Simulation,0.0
782670,Battle Tanks: Legends of World War II,2019-02-21,ExDevs LTD,Action;Casual;Free to Play;Massively Multiplayer;Simulation;Strategy,0.0
782690,Gazing from beyond,2018-02-07,七彩绘色,Adventure;Indie;RPG,1.69
782700,Jerry and the mystery loot box,2018-01-31,Desdres,Adventure;Casual;Indie,0.79
783050,Bear With Me - Collector's Edition,2018-02-08,Exordium Games,Adventure;Indie,7.18
783060,AIDEN,2018-02-09,TheElvenTale Games,Adventure;Casual;Indie,0.79
783070,Robotics in VR,2018-04-05,VRobot,Indie;Simulation;Strategy;Early Access,7.19
783090,Neon,2018-02-06,Galactig,Action;Casual;Indie,6.99
783120,淑女同萌！/ HELLO LADY!,2018-06-29,AKATSUKI-WORKS,Adventure,23.79
783140,Revival of the Road,2018-01-30,Евгений Калгушкин,Indie;Simulation,2.09
783170,INSOMNIA: The Ark,2018-09-27,Mono Studio,Action;RPG,29.99
783180,Fairune Collection,2018-05-16,SKIPMORE;ESQUADRA,Adventure;RPG,7.19
783200,Forbidden Clicker Party,2018-01-29,OneShark,Adventure;Casual;Indie;RPG;Strategy,2.09
783210,Aggressors: Ancient Rome,2018-08-30,Kubat Software,Strategy,23.79
783220,Block Shock,2018-02-06,Vox Studios,Casual;Indie,0.79
